href,title,url,description,link_1,link_2,link_3,link_4,link_5,link_6,link_7,link_8,link_9,link_10,link_11,link_12,link_13,link_14,link_15,dept,course_num,course_name,credits,min_credits,max_credits,offered,crosslist,grading,restriction,note,permission,prerequisite,requirement,concurrent,corequisite
preview_course_nopop.php?catoid=22&coid=109008,COMM-412 Social Documentary (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109008," COMM-412 Social Documentary (3)Study of approaches to social issue documentary as a tool for public knowledge and action, including a focus on audience engagement strategies and impact research. Students develop proposals for social documentary projects.Crosslist: COMM-612 . Usually Offered: spring. | ",preview_course_nopop.php?catoid=22&coid=111598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMM,412,Social Documentary ,(3),3,3,spring,COMM-612 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111567,COMM-413 Producing Film and Video (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111567," COMM-413 Producing Film and Video (3)The business of fiction and nonfiction filmmaking with an emphasis on intellectual property/copyright, the development of a proposal, fundraising, marketing and distribution; practical work on scheduling, budgets and other production management topics such as unions and guilds, hiring a crew, releases, and music rights.Crosslist: COMM-613 . Usually Offered: fall and spring. Prerequisite: COMM-282  and COMM-331 .  | ",preview_course_nopop.php?catoid=22&coid=109009,preview_course_nopop.php?catoid=22&coid=108982,preview_course_nopop.php?catoid=22&coid=108977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMM,413,Producing Film and Video ,(3),3,3,fall and spring,COMM-613 ,NA,NA,NA,NA,COMM-282  and COMM-331 ,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109013,COMM-414 History of Cross-Cultural Cinema (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109013," COMM-414 History of Cross-Cultural Cinema (3)Cross-cultural analysis of film and video, drawing primarily on examples of feature production from Asia, Latin America, Africa, and the Middle East and focusing on the theme of cultural and ethnic identity. Film and video viewings, papers, lectures, and discussion. AU Core Integrative Requirement: Diversity and Equity. Crosslist: COMM-614 .  | ",preview_course_nopop.php?catoid=22&coid=111600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMM,414,History of Cross-Cultural Cinema ,(3),3,3,NA,COMM-614 ,NA,NA,NA,NA,NA,Diversity and Equity,NA,NA
preview_course_nopop.php?catoid=22&coid=109011,"COMM-415 Children, Youth, and Digital Culture (3) opens a new window",https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109011," COMM-415 Children, Youth, and Digital Culture (3)Explores the roles that children, adolescents, and young adults are playing in contemporary media culture. Provides a historical overview of scholarship and policy debates over children and television, as well as technological, social, political, and economic forces that have shaped, and are shaping, the digital media system.Crosslist: COMM-615 .  | ",preview_course_nopop.php?catoid=22&coid=111599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMM,415,"Children, Youth, and Digital Culture ",(3),3,3,NA,COMM-615 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109012,COMM-416 Topics in Film and Media Arts (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109012," COMM-416 Topics in Film and Media Arts (3) Topics vary by section. Rotating topics in the business, history, or analysis of film, photography, and digital media from a variety of perspectives.Crosslist: COMM-616 . Usually Offered: fall, spring, and summer. Repeatable for credit with different topic.  | ",preview_course_nopop.php?catoid=22&coid=111568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMM,416,Topics in Film and Media Arts ,(3),3,3,"fall, spring, and summer",COMM-616 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112015,COMM-417 The Fundamentals of News Design (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112015," COMM-417 The Fundamentals of News Design (3)This course explores publication design and visual storytelling, including the display of quantitative informational graphics. The course covers design principles, photography and video, mapping, color and typography. Students learn the Adobe Creative Suite as well as open-source tools to create projects on a variety of topics.Crosslist: COMM-617 . Usually Offered: spring. | ",preview_course_nopop.php?catoid=22&coid=112016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMM,417,The Fundamentals of News Design ,(3),3,3,spring,COMM-617 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111565,COMM-418 Data-Driven Journalism (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111565," COMM-418 Data-Driven Journalism (3)This course reviews the history and trends in computer-assisted reporting. The course provides students with the basic skill in using spreadsheets, databases, programming, and data visualization in a journalistic context.Crosslist: COMM-618 . Usually Offered: spring.Grading: A-F only. Prerequisite: COMM-320 . Restriction: Communication, Language, and Culture (BA) , Communication: Communication Studies (BA) , or Communication: Journalism (BA) .  | ",preview_course_nopop.php?catoid=22&coid=109002,preview_course_nopop.php?catoid=22&coid=108971,preview_program.php?catoid=22&poid=10869,preview_program.php?catoid=22&poid=10715,preview_program.php?catoid=22&poid=10717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMM,418,Data-Driven Journalism ,(3),3,3,spring,COMM-618 ,A-F only,"Communication, Language, and Culture (BA) , Communication: Communication Studies (BA) , or Communication: Journalism (BA) ",NA,NA,COMM-320 ,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109003,COMM-419 In-Depth Journalism (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109003," COMM-419 In-Depth Journalism (3)Introduces students to the history, purposes, power, and responsibilities of investigative journalism. Also introduces students to the specialized reporting and interviewing techniques of investigative reporting and requires students to develop these skills while participating in a group investigative journalism project.Crosslist: COMM-619 . Usually Offered: spring. Prerequisite: COMM-320 .  | ",preview_course_nopop.php?catoid=22&coid=111597,preview_course_nopop.php?catoid=22&coid=108971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMM,419,In-Depth Journalism ,(3),3,3,spring,COMM-619 ,NA,NA,NA,NA,COMM-320 ,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109023,COMM-420 Topics in Mass Media (1-3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109023, COMM-420 Topics in Mass Media (1-3) Topics vary by section. Rotating topics in the analysis and working methods of specialized areas of mass media.Crosslist: COMM-620 .Repeatable for credit with different topic.  |,preview_course_nopop.php?catoid=22&coid=111572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMM,420,Topics in Mass Media ,(1-3),1,3,NA,COMM-620 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=108987,COMM-425 Advanced Reporting (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=108987," COMM-425 Advanced Reporting (3)This course is designed to provide students with advanced skills in reporting, interviewing, writing, producing and distributing news content with a focus on reporting on and in Washington, D.C. Students learn and develop research and reporting skills for in-depth assignments, in print and digital media. Usually Offered: fall and spring. Prerequisite: COMM-320 . Restriction: Communication: Journalism (BA)  or Communication, Language, and Culture (BA) . | ",preview_course_nopop.php?catoid=22&coid=108971,preview_program.php?catoid=22&poid=10717,preview_program.php?catoid=22&poid=10869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMM,425,Advanced Reporting ,(3),3,3,fall and spring,NA,NA,"Communication: Journalism (BA)  or Communication, Language, and Culture (BA) ",NA,NA,COMM-320 ,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=108988,COMM-426 Sports Writing and Reporting (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=108988," COMM-426 Sports Writing and Reporting (3)This course gives students the opportunity to become full-fledged sportswriters. The course is divided into three parts, the preseason, regular season, and post-season, and students work individually and in groups to produce game stories, features, columns, and blogs, culminating in each student writing and reporting an enterprise story. Much of the work centers on American University athletic teams, but students also get the chance to cover off-campus sports events. Usually Offered: fall. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMM,426,Sports Writing and Reporting ,(3),3,3,fall,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=108990,COMM-432 Backpack Video Journalism (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=108990," COMM-432 Backpack Video Journalism (3)Instruction in shooting, editing, and producing of video stories; merging of script, video, and graphics into the final product. Working alone or in small teams, students learn to use digital cameras, microphones, lights, tripods, field shooting techniques, and nonlinear editing. Students produce a video résumé reel as a capstone project. Usually Offered: fall and spring. Prerequisite: COMM-305 . Restriction: Communication: Journalism (BA)  or Communication, Language, and Culture (BA) . | ",preview_course_nopop.php?catoid=22&coid=108969,preview_program.php?catoid=22&poid=10717,preview_program.php?catoid=22&poid=10869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMM,432,Backpack Video Journalism ,(3),3,3,fall and spring,NA,NA,"Communication: Journalism (BA)  or Communication, Language, and Culture (BA) ",NA,NA,COMM-305 ,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=108991,COMM-435 Television Studio Production (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=108991," COMM-435 Television Studio Production (3)A hands-on laboratory course. Teaches basic studio skills, including director, technical director, audio engineer, teleprompter operator, floor manager, and camera operator as well as original production planning. Teamwork and professionalism are emphasized in the creation of an original short webisode series for NBC-4 or another client and an original television series.Crosslist: COMM-635 . Usually Offered: fall and spring. Prerequisite: COMM-105  and COMM-331 . Restriction: Communication: Film and Media Arts (BA)  or Communication, Language, and Culture (BA) . | ",preview_course_nopop.php?catoid=22&coid=109067,preview_course_nopop.php?catoid=22&coid=108960,preview_course_nopop.php?catoid=22&coid=108977,preview_program.php?catoid=22&poid=10716,preview_program.php?catoid=22&poid=10869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMM,435,Television Studio Production ,(3),3,3,fall and spring,COMM-635 ,NA,"Communication: Film and Media Arts (BA)  or Communication, Language, and Culture (BA) ",NA,NA,COMM-105  and COMM-331 ,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112810,COMM-436 Advanced Directing (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112810," COMM-436 Advanced Directing (3)This intensive course takes a holistic approach to directing, including script analysis, rehearsing and working with actors, staging for the camera, visual design, and shooting style, pacing and editing. The course is designed as a director’s laboratory where students practice a variety of skills and approaches, with an emphasis on strong performances and effective visual storytelling. Students focus on directing a single piece, either an original short script, targeted excerpts from a thesis project, a portion of a feature screenplay, or an adaptation of a short play.Crosslist: COMM-636 . Usually Offered: spring.Grading: A-F only. Prerequisite: COMM-464 .  | ",preview_course_nopop.php?catoid=22&coid=112811,preview_course_nopop.php?catoid=22&coid=108996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMM,436,Advanced Directing ,(3),3,3,spring,COMM-636 ,A-F only,NA,NA,NA,COMM-464 ,NA,NA,NA
