title,description,dept,course_num,course_name,min_credits,max_credits,offered,grading,note,course_abbrev
FREN-394 Community Service-Learning Project (1) opens a new window,FREN-394 Community Service-Learning Project (1) Grading: Pass/Fail only. Permission: instructor and Center for Leadership and Community Engagement. |,FREN,394,Community Service-Learning Project,1,1,,Pass/Fail only,,FREN-394
FREN-396 Selected Topics: Non-Recurring (1-6) opens a new window,FREN-396 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,FREN,396,Selected Topics: Non-Recurring,1,6,,,,FREN-396
FREN-410 French Phonetics and Conversation (3) opens a new window,FREN-410 French Phonetics and Conversation (3)This course is designed for students to acquire an ease and fluidity in speaking French for better integration into francophone environments and to improve their oral comprehension. Students familiarize themselves with the various sounds and patterns of French and learn the correspondence between French pronunciation and French spelling.Prerequisite: FREN-223 .  |,FREN,410,French Phonetics and Conversation,3,3,,,,FREN-410
FREN-415 French for Diplomacy and International Relations (3) opens a new window," FREN-415 French for Diplomacy and International Relations (3)Through practical and interactive exercises, students improve proficiency in oral and written French and acquire a better knowledge of the nuances of the French language used in communication in diplomatic and international relations. Students are introduced to a broad range of international institutions where French is one of the primary working languages.Prerequisite: FREN-223 .  | ",FREN,415,French for Diplomacy and International Relations,3,3,,,,FREN-415
FREN-431 Civilisation Francaise I (3) opens a new window," FREN-431 Civilisation Francaise I (3)France from the Middle Ages to the French Revolution. Survey of political, social, and economic developments, emphasizing the differences between the culture des élites and culture du peuple, as seen through primary sources.Crosslist: FREN-631 .Prerequisite: FREN-323 .  | ",FREN,431,Civilisation Francaise I,3,3,,,,FREN-431
FREN-432 Civilisation Francaise II (3) opens a new window," FREN-432 Civilisation Francaise II (3)France in the nineteenth and twentieth centuries. Study of the nouveau régime, the effects of the French revolutions on the social classes and their mental structures. Emphasis on the difference between the culture des élites and culture du peuple.Crosslist: FREN-632 .Prerequisite: FREN-323 .  | ",FREN,432,Civilisation Francaise II,3,3,,,,FREN-432
FREN-433 French Topics (3) opens a new window," FREN-433 French Topics (3) Topics vary by section. Rotating topics taught in French including French politics; French society; French cinema; the Francophone novel; the short story in the Francophone world; Algerian colonization and decolonization; autobiography; cinema, literature, and society; humor and irony in French literature; French perception of America; etc.Crosslist: FREN-633 . Usually Offered: fall and spring. Repeatable for credit with different topic.Prerequisite: FREN-323 .  | ",FREN,433,French Topics,3,3,fall and spring,,,FREN-433
FREN-434 French Translation: Concepts and Practice (3) opens a new window," FREN-434 French Translation: Concepts and Practice (3)An introduction to the methods, techniques, and problems involved in translating from French into English. Emphasis is on the practice of translating general material with some consideration of the translation of specialized material. Introduction to the field of translation as a profession.Crosslist: FREN-634 . Usually Offered: fall. Prerequisite: FREN-323 .  | ",FREN,434,French Translation: Concepts and Practice,3,3,fall,,,FREN-434
FREN-435 French Translation Workshop (3) opens a new window," FREN-435 French Translation Workshop (3)This course is offered in tandem with FREN-434 . Less emphasis is placed on theory and more time is given to systematic translation practice. Texts are selected from a wide variety of sources that offer examples of journalistic and literary language, as well as the more specialized terminology of commerce, technology, and law.Crosslist: FREN-635 . Usually Offered: spring. Prerequisite: FREN-323 .  | ",FREN,435,French Translation Workshop,3,3,spring,,,FREN-435
FREN-436 Business French (3) opens a new window," FREN-436 Business French (3)Advanced language course focusing on business expressions and terminology intended to prepare students for the Certificat Pratique examination offered by the Paris Chamber of Commerce. Emphasis on written and oral skills. Students learn to comprehend texts related to advertising, agriculture, banking, insurance, etc. and to write business letters and reports in French.Crosslist: FREN-636 .Prerequisite: FREN-323 .  | ",FREN,436,Business French,3,3,,,,FREN-436
FREN-437 Les Registres du Français (3) opens a new window," FREN-437 Les Registres du Français (3)An introduction to the cultural levels of the French language-colloquial, standard, formal, and familiar-and to the differences between spoken and written French. Also includes study of literary prose, versification, dialects, and aspects of selected technical vocabularies. Designed for students who wish to understand the intricacies of the French language.Crosslist: FREN-637 .Prerequisite: FREN-323 .  | ",FREN,437,Les Registres du Français,3,3,,,,FREN-437
FREN-438 Gender and Sexuality in the Maghreb (3) opens a new window," FREN-438 Gender and Sexuality in the Maghreb (3)Gender and sexuality shape and are shaped by politics and the distribution of power. This course explores the construction, experience, and deconstruction of gender, sex, and sexuality in the Maghreb as inscribed in a variety of cultural productions (fiction, testimony, film, and visual arts). Drawing on historical, sociological and anthropological research as well as literary, film, and art criticism, the course not only discusses processes of becoming gendered, sexed, or sexual subjects, it also uses gender and sexuality as a lens to examine important moments in history, phenomena, and concepts such as colonialism, national liberation and national identity, political and social violence, democratization, individual freedom, and diversity. AU Core Integrative Requirement: Diversity and Equity. Note: Language of Instruction: English or French, specific to course section.  | ",FREN,438,Gender and Sexuality in the Maghreb,3,3,,,"Language of Instruction: English or French, specific to course section",FREN-438
FREN-440 West African Francophone Cinema (3) opens a new window," FREN-440 West African Francophone Cinema (3)West African filmmakers offer a real depiction of contemporary Africa through film and literature. Their stories break with stereotypes and depict the realities lived in the continent by developing narratives that are constructive, vindictive, and positive, protesting for major social changes. This course views and compares themes presented in films from this region. AU Core Integrative Requirement: Diversity and Equity and Capstone. Prerequisite: FREN-323 .  | ",FREN,440,West African Francophone Cinema,3,3,,,,FREN-440
